time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,cloudCover,pressure,ozone
2017-03-31 00:00:00,Overcast,cloudy,0,0,50.94,50.94,26.59,0.39,5.27,78,0.98,1022.95,314.4
